,coefficient,word
1445,-0.05372224400329182,marathon
1446,-0.05372203500113459,moist
1447,-0.05372203500113459,pocket
1448,-0.05369752977281111,standardization
1449,-0.05367334621642518,applause
1450,-0.05367334621642518,spontaneous
1451,-0.053583405378655524,assembly
1452,-0.053583405378655524,electioms
1453,-0.053583405378655524,itbp
1454,-0.053583405378655524,suryapet
1455,-0.053583405378655524,telengana
1456,-0.05357285803744089,brittany_geneva
1457,-0.05357285803744089,specifically
1458,-0.05356811423251425,plan
1459,-0.0535240733231695,jaisalmer
1460,-0.0535240733231695,railways
1461,-0.05352257416154897,tariqnasheed
1462,-0.05351059780285277,vital
1463,-0.05348279239007181,jjtrueblue
1464,-0.05348279239007181,kensandiego
1465,-0.05348279239007181,parkerprojekts
1466,-0.05346321419672146,guanaja
1467,-0.05344974656330312,add
1468,-0.053388670217431836,stinkin
1469,-0.05332498801956785,dr_maheshsharma
1470,-0.05332498801956785,noida
1471,-0.05330155568616488,insane
1472,-0.05330155568616488,perugia
1473,-0.053222656387392764,destigmatize
1474,-0.053222656387392764,pskenya
1475,-0.053222656387392764,tone
1476,-0.05321003411568437,hashtags
1477,-0.05315539910571444,kevin
1478,-0.05314944655055723,janlnye
1479,-0.05311770860994573,com
1480,-0.05307033125570314,din
1481,-0.05307033125570314,lavainspace
1482,-0.05307033125570314,ltelkins
1483,-0.05306327588176912,maes
1484,-0.05306327588176912,pattie
1485,-0.05303192004539083,swatch
1486,-0.05303125020990974,caracole
1487,-0.05303125020990974,kroger
1488,-0.05303125020990974,reward
1489,-0.05303125020990974,supportive
1490,-0.05302562524625455,office
1491,-0.05297868010422819,camerondallas
1492,-0.052966267533282874,pluvial
1493,-0.052966267533282874,tram
1494,-0.052958652074869425,avenues
1495,-0.052958652074869425,expand
1496,-0.05289149205088908,vazquez
1497,-0.05285481439597423,theatlantic
1498,-0.05285481439597423,yayitsrob
1499,-0.05285037922107198,hospitals
1500,-0.05284130413026331,impression
1501,-0.05284130413026331,momentsindia
1502,-0.052762961735452134,approve
1503,-0.052762961735452134,fratelli
1504,-0.052762961735452134,meloni
1505,-0.052762961735452134,neofascist
1506,-0.05258134241336687,agree
1507,-0.05257757036682905,mikevii
1508,-0.05256216169208864,nokia
1509,-0.05255683363911108,fuchsiarascal
1510,-0.05255683363911108,moganatx
1511,-0.052542089278510076,contributor
1512,-0.052542089278510076,ehow
1513,-0.052542089278510076,herbert
1514,-0.052542089278510076,kisakye
1515,-0.052542089278510076,sekitto
1516,-0.05251911528755714,justawave
1517,-0.05251911528755714,ssw
1518,-0.052495961914982715,present
1519,-0.052453184680645915,bisexual
1520,-0.052453184680645915,differences
1521,-0.052453184680645915,sexualrisk
1522,-0.052453184680645915,substanceuse
1523,-0.05244995710310465,secret
1524,-0.05244995710310465,weapon
1525,-0.05244445973862492,early
1526,-0.052418568979339934,jsdart
1527,-0.05239996600059793,initialize
1528,-0.052387980202747784,installment
1529,-0.052387980202747784,potter
1530,-0.052371820788589867,cordell
1531,-0.052371820788589867,expedition
1532,-0.052371820788589867,expeditions
1533,-0.052371820788589867,unable
1534,-0.05231969266221032,empower
1535,-0.05222114731007782,newhopeclub
1536,-0.05209998792867304,architectures
1537,-0.05202716944129942,missionary
1538,-0.052008615831402476,memory
1539,-0.051995419659976186,adapt
1540,-0.051932016642023376,alla
1541,-0.051918844030168276,joannascience
1542,-0.051918844030168276,scimohi
1543,-0.051918844030168276,sketchyourscience
1544,-0.051914435207138634,refugees
1545,-0.051854457781379586,individuals
1546,-0.05184683159650059,designswarm
1547,-0.05184310262492706,arakkonam
1548,-0.05184310262492706,swachhtapakhwada
1549,-0.05183951417608658,carcasses
1550,-0.05183951417608658,carriers
1551,-0.05183951417608658,dispose
1552,-0.05183951417608658,fumigate
1553,-0.05183951417608658,properly
1554,-0.05183951417608658,rodents
1555,-0.051819023928559076,australian
1556,-0.051819023928559076,significantly
1557,-0.051772177750657414,soa
1558,-0.051761858828456866,directory
1559,-0.051744534704344314,shashitharoor
1560,-0.051744534704344314,timesofindia
1561,-0.051744534704344314,tlfdelhi
1562,-0.05173677496570379,academic
1563,-0.05173677496570379,amsterdam
1564,-0.05162574867656236,adamwithnall
1565,-0.05162574867656236,atoxley
1566,-0.0516006366065903,lamboliite
1567,-0.05157728940488123,delay
1568,-0.05156683502492362,disappear
1569,-0.051549909636934094,wildest
1570,-0.05149837082991006,rjdhvanit
1571,-0.05148242483170571,mccormack
1572,-0.051477331882001987,declaration
1573,-0.051477331882001987,isgppii
1574,-0.051477331882001987,medinipur
1575,-0.051477331882001987,paschim
1576,-0.05144409956238204,vision
1577,-0.051400034207720956,bi
1578,-0.051400034207720956,poopooed
1579,-0.051400034207720956,shd
1580,-0.0513278334383811,stophivatl
1581,-0.05132315074954487,geophyscial
1582,-0.05132315074954487,mishra
1583,-0.05132315074954487,srikanta
1584,-0.05129068330708844,consequences
1585,-0.05124035781109804,cameras
1586,-0.051235331265700935,fuckos
1587,-0.05123034476749167,mirror
1588,-0.05123034476749167,yayyyy
1589,-0.051218182116305834,mandylaneart
1590,-0.051218182116305834,staystrongstockholm
1591,-0.051207000642412424,butler
1592,-0.051207000642412424,eligible
1593,-0.051207000642412424,grant
1594,-0.051178868987473904,diyed
1595,-0.051178868987473904,prototype
1596,-0.051140543862134985,actual
1597,-0.05112371813429459,calais
1598,-0.05112371813429459,cleck
1599,-0.05112371813429459,op
1600,-0.05112371813429459,threats
1601,-0.051098430492017496,djkmars
1602,-0.05101237601669838,iffy
1603,-0.05101237601669838,steveharvey
1604,-0.05094218182227515,ethandolan
1605,-0.050926825356567514,munhud
1606,-0.05090524388197231,institution
1607,-0.05088962095031648,alphonstourism
1608,-0.05088962095031648,cmofficeup
1609,-0.05088962095031648,manojsinhabjp
1610,-0.05088962095031648,myogiadityanath
1611,-0.050885005589209414,ignorant
1612,-0.050885005589209414,reject
1613,-0.050859607705801516,jackj
1614,-0.050842003305270445,stellar
1615,-0.050842003305270445,timeline
1616,-0.050801531017433926,tez
1617,-0.05072709745431444,ahmedabadmunicipalcorporation
1618,-0.05072709745431444,cleancity
1619,-0.05072709745431444,letsdoit
1620,-0.05069857121257855,chat
1621,-0.05068005485933771,clock
1622,-0.05068005485933771,thehindu
1623,-0.0506771923629696,reload
1624,-0.0506771923629696,wth
1625,-0.050661482486636246,sciengage
1626,-0.050661482486636246,storify
1627,-0.05063742581226748,boroni
1628,-0.05063742581226748,ilemi
1629,-0.05063742581226748,okoka
1630,-0.05062843581203228,nadutheri
1631,-0.05062843581203228,nager
1632,-0.05062843581203228,panchayat
1633,-0.05062843581203228,thingal
1634,-0.050598316452565045,wrestle
1635,-0.05059039793729767,concentration
1636,-0.05059039793729767,geoscientists
1637,-0.05059039793729767,no_airport
1638,-0.0505859721869197,baerree
1639,-0.0505859721869197,italiaassante
1640,-0.05057084300883514,headshot
1641,-0.05057084300883514,hivadvocate
1642,-0.05057084300883514,inniscasey
1643,-0.05057084300883514,latino
1644,-0.05057084300883514,sober
1645,-0.05057084300883514,soberlife
1646,-0.050501683349332166,kimantra
1647,-0.050501683349332166,sikka
1648,-0.050495189385006606,hayesgrier
1649,-0.05049009964705777,compliment
1650,-0.05049009964705777,sushmaswaraj
1651,-0.050489083031981866,currentessay
1652,-0.050476768895303926,nicta
1653,-0.050476768895303926,skellern
1654,-0.050465624811991815,ima
1655,-0.050465624811991815,nonsense
1656,-0.05045740683846211,voice
1657,-0.0504554029633163,diverse
1658,-0.0504554029633163,extensional
1659,-0.0504554029633163,samuel
1660,-0.0504554029633163,spectrum
1661,-0.0504554029633163,terrains
1662,-0.05044975016821869,sweeper
1663,-0.05044975016821869,upcm
1664,-0.050421898803531665,platform
1665,-0.050416681381646525,decisions
1666,-0.050416681381646525,illegals
1667,-0.050416681381646525,precious
1668,-0.050396163976335555,absurd
1669,-0.050396163976335555,pika
1670,-0.050396163976335555,stewardship
1671,-0.05038390435174758,uk
1672,-0.050371929301169745,lift
1673,-0.05035613927329741,saplings
1674,-0.05035613927329741,survival
1675,-0.050314460619834675,cph_heal
1676,-0.050314460619834675,hawkeyecaucus
1677,-0.050314460619834675,iowa_biostat
1678,-0.050314460619834675,uiowa
1679,-0.050314460619834675,uiowacph
1680,-0.050314460619834675,unhygienic
1681,-0.0502806466622852,endstigma
1682,-0.0502806466622852,mentalillness
1683,-0.0502806466622852,ncds
1684,-0.0502806466622852,worsen
1685,-0.05027438829780903,grin
1686,-0.050273995630995515,experience
1687,-0.05025168676613139,batman
1688,-0.05025168676613139,geo_miles
1689,-0.05025168676613139,overhear
1690,-0.050223314443398115,surreal
1691,-0.0501747258055716,art
1692,-0.05014667580188648,routinely
1693,-0.05014667580188648,thecafesf
1694,-0.0500820285161328,graysondolan
1695,-0.05007677960272584,swach
1696,-0.05007106219572774,bhole
1697,-0.05007106219572774,fob
1698,-0.05007106219572774,jalgaon
1699,-0.05007106219572774,nov
1700,-0.05007106219572774,sitatai
1701,-0.050065039181612855,archive
1702,-0.050065039181612855,prefer
1703,-0.050065039181612855,roughly
1704,-0.05005833390972708,ajit
1705,-0.05005833390972708,jaokar
1706,-0.05005652858957076,avedhdas
1707,-0.05005652858957076,pidis
1708,-0.05005652858957076,ram_guha
1709,-0.050047946510206755,zombie
1710,-0.050042770693811675,nih_oar
1711,-0.050042770693811675,teens
1712,-0.04993419093330969,solidarity
1713,-0.04992374194833195,samotage
1714,-0.04992374194833195,smartenergy
1715,-0.04992374194833195,smarthomes
1716,-0.0499237098739375,catastrophic
1717,-0.0499237098739375,destructive
1718,-0.0499237098739375,equally
1719,-0.0499237098739375,kab_fair
1720,-0.0499237098739375,windshear
1721,-0.04989464514297638,hastag
1722,-0.04988496814629717,homeschool
1723,-0.049870042096021375,dabri
1724,-0.049870042096021375,dwarka
1725,-0.049870042096021375,ltgovdelhi
1726,-0.049870042096021375,sdmc_official
1727,-0.049870042096021375,stretch
1728,-0.04980607149172406,adeshina
1729,-0.04980607149172406,channels_tv
1730,-0.04980607149172406,demystify
1731,-0.04980607149172406,yewande
1732,-0.04980603857562446,happyboys
1733,-0.04980603857562446,happyme
1734,-0.04980603857562446,playtime
1735,-0.049712177477547574,inspire
1736,-0.04969137061019394,cameroun
1737,-0.04969137061019394,julietibrahim
1738,-0.04969137061019394,pity
1739,-0.04969137061019394,precautions
1740,-0.04962291624607495,amdavadamc
1741,-0.049615156414754134,notcool
1742,-0.049615156414754134,piss
1743,-0.04956611139328417,ihhl
1744,-0.04956611139328417,mason
1745,-0.04956611139328417,measurement
1746,-0.04951712067237143,essential
1747,-0.04951712067237143,petition
1748,-0.04947190106481698,kickoutsreesanth
1749,-0.04947190106481698,observation
1750,-0.04947190106481698,rockxxxxx
1751,-0.04947190106481698,tellyspice
1752,-0.04940217852948036,battery
1753,-0.04940217852948036,delete
1754,-0.049393235684069954,asp
1755,-0.049393235684069954,atmosnews
1756,-0.049393235684069954,postdoctoral
1757,-0.049385443059683315,dismember
1758,-0.04938262847447584,rain
1759,-0.04936332565556962,supper
1760,-0.049360274411161566,cellar
1761,-0.049360274411161566,wine
1762,-0.04930852793685837,yeahhhhh
1763,-0.04928919552804926,secrets
1764,-0.04921650847048995,sister
1765,-0.049199337640473614,customers
1766,-0.049199337640473614,persuade
1767,-0.049199337640473614,refuse
1768,-0.049199337640473614,suppliers
1769,-0.049199076184663175,madversity
1770,-0.049199076184663175,polluter
1771,-0.04917616595299879,commentary
1772,-0.0491653699485373,american
1773,-0.049163144768053064,arnie
1774,-0.049163144768053064,bbcworld
1775,-0.049163144768053064,florence
1776,-0.049163144768053064,foon
1777,-0.049163144768053064,geddon
1778,-0.049163144768053064,neido
1779,-0.049163144768053064,relation
1780,-0.049163144768053064,tor
1781,-0.049163144768053064,ty
1782,-0.04916156962214272,confidentiality
1783,-0.04916156962214272,consent
1784,-0.04916156962214272,counsel
1785,-0.04916156962214272,cs
1786,-0.04916156962214272,untz
1787,-0.049147027582337854,cmon
1788,-0.049147027582337854,ninty
1789,-0.04912684740466513,familiar
1790,-0.04912684740466513,optical
1791,-0.049113130863031325,impromptu
1792,-0.049113130863031325,laptop
1793,-0.04910825816097564,bayonetta
1794,-0.04903683792661017,prompt
1795,-0.04903683792661017,upload
1796,-0.04895451768627434,fitindia
1797,-0.04895451768627434,primal_alpha
1798,-0.04895451768627434,teamrb
1799,-0.04894241627792,days
1800,-0.04891798434346356,followlasg
1801,-0.04891798434346356,governments
1802,-0.04891798434346356,manifest
1803,-0.04887857489596694,dcf_junagadh
1804,-0.04880101527196751,delicious
1805,-0.048786295070727966,latoijajones
1806,-0.048786295070727966,prayer
1807,-0.048786295070727966,warfare
1808,-0.04878181691803111,everyday
1809,-0.048780227943258404,item
1810,-0.048773572818785055,garvey
1811,-0.048773572818785055,ghost
1812,-0.048773572818785055,guarantee
1813,-0.04874393408260595,danafarber
1814,-0.04874393408260595,inspirational
1815,-0.04874393408260595,uplift
1816,-0.04863745442790912,imjustniki
1817,-0.04853390699683092,footprints
1818,-0.048527263198206515,dan_l_sanchez
1819,-0.048527263198206515,evanssarahe
1820,-0.048527263198206515,jessernakovich
1821,-0.048527263198206515,nell__campbell
1822,-0.048498701384459275,disinfect
1823,-0.048498701384459275,often
1824,-0.0484613474810516,jds
1825,-0.04846027331606479,carbondale
1826,-0.04846027331606479,loadout
1827,-0.048451127794743226,investigator
1828,-0.048451127794743226,recipient
1829,-0.048451127794743226,saragianella
1830,-0.048451127794743226,sdcfar
1831,-0.048444866392206846,bbmp_mayor
1832,-0.048444866392206846,bbmpcomm
1833,-0.048444866392206846,blrcitytraffic
1834,-0.048444866392206846,cmofkarnataka
1835,-0.048444866392206846,drparameshwara
1836,-0.048444866392206846,incindia
1837,-0.048444866392206846,inckarnataka
1838,-0.04840937973330363,kitchen
1839,-0.04840937973330363,strainers
1840,-0.04840937973330363,taj
1841,-0.04840937973330363,tea
1842,-0.04836953978041192,mess
1843,-0.04836348486634048,productivity
1844,-0.04836348486634048,whatsapp
1845,-0.048294810156187404,qualcomm
1846,-0.048294810156187404,weblens
1847,-0.04826583449209372,collaborations
1848,-0.04826583449209372,conferences
1849,-0.04826583449209372,role
1850,-0.04825960629856627,publicsphere
1851,-0.048254041102415754,nasa
1852,-0.048187527020759964,hemorrhagic
1853,-0.048187527020759964,viruses
1854,-0.048175014468478584,hakeemmuh
1855,-0.048175014468478584,sheanderthal
1856,-0.04805579446194419,bologna
1857,-0.04805579446194419,emiliatelese
1858,-0.04805579446194419,revengecat
1859,-0.04805579446194419,tatranky
1860,-0.04802566462968432,dare
1861,-0.04802566462968432,mouth
1862,-0.04802566462968432,nipple
1863,-0.04802566462968432,nipples
1864,-0.048002695840255925,candore
1865,-0.048002695840255925,ilfamiliarista
1866,-0.048002695840255925,notaio
1867,-0.048002695840255925,papa
1868,-0.04798262200048852,catie
1869,-0.04795037526989062,animals
1870,-0.04795037526989062,lanyard
1871,-0.04795037526989062,leash
1872,-0.04795037526989062,unruly
1873,-0.047896338744830125,vizag
1874,-0.04786902528522063,graziepd
1875,-0.04786902528522063,pennadoca
1876,-0.04786902528522063,pipeline
1877,-0.04786902528522063,tuttozampe
1878,-0.047856135433960195,relative
1879,-0.04784694325076397,attitudes
1880,-0.04784694325076397,episode
1881,-0.04784694325076397,idiosyncraticxl
1882,-0.04784694325076397,talkinghiv
1883,-0.047823150512712825,blvd
1884,-0.047823150512712825,expy
1885,-0.047823150512712825,manhattan
1886,-0.047823150512712825,westbank
1887,-0.0477632071684009,condole
1888,-0.0477632071684009,russians
1889,-0.047688679231193985,felt
1890,-0.047688679231193985,frenchquarter
1891,-0.047688679231193985,match
1892,-0.04768448113417166,ola
1893,-0.04768448113417166,olacabs
1894,-0.04768448113417166,wid
1895,-0.0475473980326915,rabbit
1896,-0.04752221968802953,demons
1897,-0.04751444424802008,footsteps
1898,-0.04751444424802008,ontario
1899,-0.04751444424802008,thtorguk
1900,-0.04745679397056426,festive
1901,-0.0474277209196079,cutiepie
1902,-0.04738974033651793,careergoals
1903,-0.04738974033651793,gate
1904,-0.04738974033651793,stefancontracto
1905,-0.04738686593883717,visibility
1906,-0.04738647459320075,peesafe
1907,-0.04738647459320075,safeseats
1908,-0.04738647459320075,uti
1909,-0.04735990291456612,cisco
1910,-0.0473536117733354,canadian
1911,-0.04734526751313893,percent
1912,-0.04734136976138512,nobody
1913,-0.04734136976138512,sha
1914,-0.04729914533891276,blister
1915,-0.04729914533891276,massive
1916,-0.04729581857284806,whiplash
1917,-0.047258191180101626,celebration
1918,-0.047258191180101626,iprd_bihar
1919,-0.047258191180101626,lsba_bihar
1920,-0.047258191180101626,paramiyer
1921,-0.047258191180101626,wash_institute
1922,-0.047217457458373746,futuretense
1923,-0.04717235017664376,cwd
1924,-0.04717235017664376,hardware
1925,-0.04717235017664376,server
1926,-0.04709044305537128,expert
1927,-0.04709044305537128,hsrcza
1928,-0.04709044305537128,tamsenrochat
1929,-0.04708026187522698,livestreaming
1930,-0.04708026187522698,reactions
1931,-0.04708026187522698,twitch
1932,-0.047028212040302185,appointments
1933,-0.047028212040302185,mortimer
1934,-0.047028212040302185,sexual
1935,-0.04702319718036775,wl
1936,-0.046931888431652385,neiltyson
1937,-0.046923785597822225,thrughs
1938,-0.046869030192263766,guest
1939,-0.046869030192263766,poket
1940,-0.046862382630687704,datasets
1941,-0.046862382630687704,grassroots
1942,-0.046862382630687704,loosely
1943,-0.046862382630687704,opendata
1944,-0.04685839057641678,gerdt
1945,-0.04685839057641678,movies
1946,-0.04685839057641678,tylerjankoski
1947,-0.04685579148246154,csi
1948,-0.04685579148246154,marthandam
1949,-0.04685579148246154,ponnaarrbjp
1950,-0.04685579148246154,wooow
1951,-0.04682116144571651,agu_scicomm
1952,-0.04682116144571651,eatthecrust
1953,-0.04682116144571651,lesson
1954,-0.046787092755218015,restrooms
1955,-0.04677610503677049,checkpoint
1956,-0.04677610503677049,wtfiswrongwithnaija
1957,-0.04676430653489989,geosciencespu
1958,-0.04676430653489989,undergrad
1959,-0.04674904577810598,slava
1960,-0.04667956281619416,practical
1961,-0.046676498779500177,aquifer
1962,-0.046676498779500177,boundary
1963,-0.046676498779500177,eposter
1964,-0.046676498779500177,ogallala
1965,-0.046676498779500177,plain
1966,-0.04663949597902099,disease
1967,-0.046625327936263374,bottom
1968,-0.04659015745303918,ineedtomovemore
1969,-0.04657485327095,pdf
1970,-0.04656755865847112,sediment
1971,-0.04656755865847112,submarine
1972,-0.046533205068532604,josh
1973,-0.04646146036032414,contraception
1974,-0.04646146036032414,lube
1975,-0.0464574321206735,accordingly
1976,-0.0464574321206735,detect
1977,-0.04641968884165404,intrusive
1978,-0.04641968884165404,queen
1979,-0.04641968884165404,vosho
1980,-0.04632578042577943,grapple
1981,-0.04627861773410368,nav
1982,-0.04627861773410368,pushkar
1983,-0.04627861773410368,sanstha
1984,-0.04627861773410368,urja
1985,-0.046273145604003176,corporate
1986,-0.04624246568094492,achlendra
1987,-0.04624246568094492,gurgaonpolice
1988,-0.04624246568094492,live_hindustan
1989,-0.04624246568094492,mlkhattar
1990,-0.04624246568094492,sudhirrti
1991,-0.04624246568094492,yasheshyadav
1992,-0.04623844016100397,newspaper
1993,-0.04623844016100397,subscribe
1994,-0.04610435854165832,attendees
1995,-0.04610435854165832,ospa
1996,-0.04608823603360609,spime
1997,-0.046063371565407886,cousins
1998,-0.046063371565407886,girlfriend
1999,-0.045952934342589145,introduction
2000,-0.045913402484560606,compress
2001,-0.045913402484560606,statues
2002,-0.04588765299991397,aye
2003,-0.04588765299991397,samaj
2004,-0.04588765299991397,tajinderbagga
2005,-0.04585707926889525,miyamoto
2006,-0.04585707926889525,oversee
2007,-0.04585707926889525,style
2008,-0.04585707926889525,ubiart
2009,-0.04585707926889525,ubisoft
2010,-0.04584406924359592,natchitoches
2011,-0.04577012962171828,colintdwyer
2012,-0.04577012962171828,heardof
2013,-0.04577012962171828,huawei
2014,-0.045761202704492805,biomedselfsoc
2015,-0.045761202704492805,uoe_stis
2016,-0.04573612953506916,irony
2017,-0.04565445031146792,isiranthony
2018,-0.04565445031146792,probs
2019,-0.04562774640929969,medium
2020,-0.04558899227767286,accidentally
2021,-0.045588631220632087,gebbie
2022,-0.045588631220632087,jake
2023,-0.04556287181908207,acoracle
2024,-0.04556287181908207,albertcavazos
2025,-0.04556287181908207,charlenemay
2026,-0.04556287181908207,haleyveturis
2027,-0.04556287181908207,johnlusher
2028,-0.04556287181908207,robcairns
2029,-0.04556287181908207,talentedink
2030,-0.04556287181908207,windowsot
2031,-0.04551703880903008,coastday
2032,-0.04551703880903008,ne
2033,-0.04551703880903008,obx
2034,-0.04551213029194628,oddly
2035,-0.04551213029194628,racists
2036,-0.04547876486441928,iamflakesgh
2037,-0.04545966449261147,brahmapurcorp
2038,-0.04545966449261147,naveen_odisha
2039,-0.04545966449261147,odisha
2040,-0.04545966449261147,swachhindia
2041,-0.04545966449261147,underground
2042,-0.045458200275320236,bombay
2043,-0.045458200275320236,excuse
2044,-0.045458200275320236,navimumbai
2045,-0.045446332127351635,autocad
2046,-0.045446332127351635,enroll
2047,-0.045446332127351635,revit
2048,-0.045446332127351635,sketchup
2049,-0.045446332127351635,urself
2050,-0.04536075346706233,automation
2051,-0.04532782741610004,afroz
2052,-0.04532782741610004,shah
2053,-0.04532782741610004,truely
2054,-0.04532782741610004,wassup_mumbai
2055,-0.045319070908601614,mjventrice
2056,-0.04531659369383736,decent
2057,-0.04531659369383736,lineup
2058,-0.04528471093585633,audience
2059,-0.04528471093585633,engage
2060,-0.04526062470948555,laboratorio
2061,-0.04526062470948555,mashups
2062,-0.04526062470948555,shithappens
2063,-0.04525072777382025,corner
2064,-0.04525072777382025,ded
2065,-0.04525072777382025,pattern
2066,-0.04524216378340676,sympathy
2067,-0.045232930976552,bonhiver
2068,-0.045232930976552,joyeuxnoël
2069,-0.04520093227092429,ability
2070,-0.04520093227092429,cognition
2071,-0.04520093227092429,geology_uon
2072,-0.04520093227092429,intellectual
2073,-0.04520093227092429,knowledge
2074,-0.0451750229350351,bhai
2075,-0.0451750229350351,informative
2076,-0.0451750229350351,srinibash
2077,-0.0451750229350351,srinibash_samal
2078,-0.0451750229350351,untouchability
2079,-0.04516219024982293,provider
2080,-0.04511691808897706,imma
2081,-0.04511691808897706,nuptials
2082,-0.04511691808897706,til
2083,-0.04508764163365832,givemeanimalcrossing
2084,-0.045061631303299585,equations
2085,-0.045061631303299585,jnmet
2086,-0.045061631303299585,morganabigail
2087,-0.045061631303299585,physicist
2088,-0.04503701542938022,wilderness
2089,-0.04503701542938022,wildlife
2090,-0.04502519532666536,egan
2091,-0.04502519532666536,ehu_geo
2092,-0.04502519532666536,joanne
2093,-0.04495124841087647,fix
2094,-0.04495124841087647,footpath
2095,-0.04495124841087647,kolshetroad
2096,-0.04495124841087647,maingate
2097,-0.04495124841087647,pl
2098,-0.04495124841087647,pothole
2099,-0.04495124841087647,sps
2100,-0.044927230614691546,hat
2101,-0.044927230614691546,stuffers
2102,-0.04486550053228881,buffalo
2103,-0.04486550053228881,sauce
2104,-0.04486550053228881,tampa
2105,-0.04485197032970498,bea___gallo
2106,-0.04485197032970498,elena
2107,-0.04485197032970498,libriamati
2108,-0.04485197032970498,napoli
2109,-0.04485197032970498,notizie_napoli
2110,-0.04481019684562866,belive
2111,-0.0447984024755181,kbix
2112,-0.04478526647361355,retrospect
2113,-0.04474792112961991,engineer
2114,-0.04474792112961991,geosci
2115,-0.044685247125101135,apprentice
2116,-0.044685247125101135,edition
2117,-0.044685247125101135,finale
2118,-0.044685247125101135,jolly_lab
2119,-0.044685247125101135,retwreat
2120,-0.044685247125101135,towerslab
2121,-0.044685247125101135,wellcometrust
2122,-0.04465786183765057,buttress
2123,-0.04465786183765057,coastline
2124,-0.04465786183765057,offshore
2125,-0.04465786183765057,thin
2126,-0.0446346821868412,cost
2127,-0.04450208849819788,chaserdudes
2128,-0.04450208849819788,constructive
2129,-0.04450208849819788,setbacks
2130,-0.04450043033242233,cape
2131,-0.04450043033242233,devi
2132,-0.04450043033242233,heroes
2133,-0.04450043033242233,superwoman
2134,-0.04450043033242233,wear
2135,-0.044457641253995775,ppl
2136,-0.04443588923520368,thx
2137,-0.04443588923520368,yoshi
2138,-0.044427385409937556,retire
2139,-0.04438901986658309,journeytomars
2140,-0.04438901986658309,nasa_johnson
2141,-0.04438901986658309,orion
2142,-0.04437819108490645,sonar
2143,-0.04437819108490645,stephenson
2144,-0.044337453038077096,forza
2145,-0.044337453038077096,nuova
2146,-0.04432490984972515,aggressive
2147,-0.04432490984972515,embellish
2148,-0.04432490984972515,feed
2149,-0.04427562893880386,livingcoral
2150,-0.04427562893880386,obsess
2151,-0.04427562893880386,pantone
2152,-0.04427150878279857,handle
2153,-0.04426671291463325,hanna
2154,-0.04426671291463325,immediately
2155,-0.04426671291463325,latitudinal
2156,-0.04419860403581832,optin
2157,-0.04419860403581832,popup
2158,-0.04419860403581832,promotional
2159,-0.04419860403581832,website
2160,-0.04419428231572984,cerf
2161,-0.044183540699355435,components
2162,-0.044183540699355435,representation
2163,-0.04418325167006735,egohydrology
2164,-0.044172534129554464,dumpling
2165,-0.044172534129554464,tamilnadu
2166,-0.044172534129554464,trichy
2167,-0.04413501726827743,bloomber
2168,-0.044126501316368485,environments
2169,-0.04412287264996626,merichhaap
2170,-0.04412287264996626,swasthamdavad
2171,-0.04411908950018112,page
2172,-0.04411908950018112,pdewost
2173,-0.04407485035950963,abandon
2174,-0.04407485035950963,patience
2175,-0.04407485035950963,sin
2176,-0.04407196681439033,shramdaan
2177,-0.04406393389619213,dust
2178,-0.04406393389619213,mahabaleshwar
2179,-0.0440609032094406,pool
2180,-0.04405361097104688,dlagomasino
2181,-0.04405361097104688,earthtolola
2182,-0.04405361097104688,mangrove
2183,-0.0440328226914709,aware
2184,-0.044026717873855245,tte
2185,-0.043986685155431055,comment
2186,-0.0439614865014382,slam
2187,-0.0439614865014382,stevegrubershow
2188,-0.04394307599847486,prince
2189,-0.04394307599847486,undetectable
2190,-0.043865708305155904,shellrobbxx
2191,-0.04377627705516209,dock
2192,-0.04373347496314896,embed
2193,-0.04373347496314896,kialohq
2194,-0.04373347496314896,thaughtful
2195,-0.04371570676315788,banner
2196,-0.043675986883274565,ultimately
2197,-0.04365754886338017,retweet
2198,-0.04365754886338017,stoplittering
2199,-0.04365754886338017,wemeantoclean
2200,-0.04360344295549794,excrement
2201,-0.04360344295549794,particular
2202,-0.043575074110580314,safer
2203,-0.04357123715374148,assault
2204,-0.04357123715374148,bully
2205,-0.04357123715374148,classrooms
2206,-0.04357123715374148,harassment
2207,-0.04357123715374148,reminders
2208,-0.043561012026657,campresearch
2209,-0.043561012026657,emoryrollins
2210,-0.043561012026657,newly
2211,-0.043561012026657,quantitative
2212,-0.043561012026657,roadmap
2213,-0.04355343831131359,callous
2214,-0.04355343831131359,casket
2215,-0.04355343831131359,flower
2216,-0.04355343831131359,ghastly
2217,-0.043551209106710474,satisfaction
2218,-0.04354608830994912,bihar
2219,-0.04354608830994912,boys
2220,-0.04354608830994912,risingentrepreneur
2221,-0.04353880347815914,organic
2222,-0.04353880347815914,recharge
2223,-0.04353880347815914,refresh
2224,-0.04353880347815914,renew
2225,-0.04353880347815914,rich
2226,-0.043533447927695444,gitmo
2227,-0.043533447927695444,lawyers
2228,-0.043533447927695444,reporters
2229,-0.043533447927695444,sept
2230,-0.043485532602917244,deepest
2231,-0.04348150652238272,coolfunnytshirt
2232,-0.043474672478235936,sifakis
2233,-0.04347045576394067,advice
2234,-0.04343706836175476,choke
2235,-0.04339706289545902,rather
2236,-0.04336869295400418,bof
2237,-0.04336869295400418,cmo_chhatisgarh
2238,-0.04336869295400418,kbckaramveer
